movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,production_budget,worldwide_gross,release_date
tt3045616,mortdecai,2015,107.0,"Action,Comedy,Crime",5.5,61366,LGF,7700000.0,39600000.0,60000000.0,30396134.0,2015-01-23
tt3072482,hardcore henry,2015,96.0,"Action,Adventure,Sci-Fi",6.7,78226,STX,9300000.0,7600000.0,2000000.0,17187434.0,2016-04-08
tt3077214,suffragette,2015,106.0,"Biography,Drama,History",6.9,34306,Focus,4700000.0,11300000.0,14000000.0,34044909.0,2015-10-23
tt3095734,monster trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525,Par.,33400000.0,31100000.0,125000000.0,61642798.0,2017-01-13
tt3104988,crazy rich asians,2018,120.0,"Comedy,Romance",7.0,96617,WB,174500000.0,64000000.0,30000000.0,238099711.0,2018-08-15
tt3110958,now you see me 2,2016,129.0,"Action,Adventure,Comedy",6.5,216219,LG/S,65099999.0,269800000.0,90000000.0,328325007.0,2016-06-10
tt3152624,trainwreck,2015,125.0,"Comedy,Drama,Romance",6.2,121860,Uni.,110200000.0,30600000.0,35000000.0,141123897.0,2015-07-17
tt3170832,room,2015,118.0,"Drama,Thriller",8.2,316791,A24,14700000.0,20700000.0,13000000.0,36262783.0,2015-10-16
tt3181822,the boy next door,2015,91.0,"Horror,Thriller",4.7,34816,Uni.,35400000.0,17000000.0,4000000.0,53401938.0,2015-01-23
tt3183660,fantastic beasts and where to find them,2016,132.0,"Adventure,Family,Fantasy",7.3,365353,WB,234000000.0,580000000.0,180000000.0,802402853.0,2016-11-18
tt3216348,incarnate,2016,91.0,"Horror,Thriller",5.3,10217,BH Tilt,4800000.0,1500000.0,5000000.0,9371036.0,2016-12-02
tt3263904,sully,2016,96.0,"Biography,Drama",7.5,202718,WB,125100000.0,115700000.0,60000000.0,238524556.0,2016-09-09
tt3289724,welcome to marwen,2018,116.0,"Biography,Comedy,Drama",6.1,8920,Uni.,10800000.0,2100000.0,45000000.0,12874922.0,2018-12-21
tt3300542,london has fallen,2016,99.0,"Action,Thriller",5.9,124757,Focus,62500000.0,143200000.0,60000000.0,195194085.0,2016-03-04
tt3316948,american ultra,2015,96.0,"Action,Comedy,Sci-Fi",6.1,76769,LGF,14400000.0,12700000.0,28000000.0,30295028.0,2015-08-21
tt3316960,still alice,2014,101.0,Drama,7.5,116832,SPC,18800000.0,25100000.0,5000000.0,41699612.0,2015-01-16
tt3319920,regression,2015,106.0,"Crime,Horror,Mystery",5.7,33335,W/Dim.,55000.0,17600000.0,20000000.0,15824374.0,2015-10-30
tt3322940,annabelle,2014,99.0,"Horror,Mystery,Thriller",5.4,122039,WB (NL),84300000.0,172800000.0,6500000.0,256862920.0,2014-10-03
tt3332064,pan,2015,111.0,"Adventure,Comedy,Family",5.8,55867,WB,35100000.0,93300000.0,150000000.0,151525973.0,2015-10-09
tt3348730,jigsaw,2017,92.0,"Crime,Horror,Mystery",5.8,57184,LGF,38100000.0,64900000.0,10000000.0,102445196.0,2017-10-27
tt3371366,transformers: the last knight,2017,154.0,"Action,Adventure,Sci-Fi",5.2,119007,Par.,130199999.0,475300000.0,217000000.0,602893340.0,2017-06-21
tt3381008,the brothers grimsby,2016,83.0,"Action,Adventure,Comedy",6.2,82123,Sony,6900000.0,18300000.0,35000000.0,28720470.0,2016-03-11
tt3385516,x-men: apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",7.0,356556,Fox,155400000.0,388500000.0,178000000.0,542537546.0,2016-05-27
tt3393786,jack reacher: never go back,2016,118.0,"Action,Thriller",6.1,121892,Par.,58700000.0,103400000.0,60000000.0,159946489.0,2016-10-21
tt3397884,sicario,2015,121.0,"Action,Crime,Drama",7.6,328548,LGF,46900000.0,38000000.0,30000000.0,84393749.0,2015-09-18
tt3401882,fist fight,2017,91.0,Comedy,5.6,35136,WB (NL),32200000.0,8900000.0,25000000.0,40286416.0,2017-02-17
tt3411444,ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229,Fox,84400000.0,211700000.0,111000000.0,289847930.0,2017-12-15
tt3416532,a monster calls,2016,108.0,"Animation,Drama,Fantasy",7.5,70416,Focus,3700000.0,43600000.0,43000000.0,46414530.0,2017-01-06
tt3416828,ice age: collision course,2016,94.0,"Adventure,Animation,Comedy",5.7,48932,Fox,64099999.0,344500000.0,105000000.0,402156682.0,2016-07-22
tt3450650,paul blart: mall cop 2,2015,94.0,"Action,Comedy,Crime",4.4,30828,Sony,71000000.0,36600000.0,38000000.0,107650646.0,2015-04-17
tt3450958,war for the planet of the apes,2017,140.0,"Action,Adventure,Drama",7.5,201943,Fox,146900000.0,343800000.0,152000000.0,489592267.0,2017-07-14
tt3460252,the hateful eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966,Wein.,54100000.0,101600000.0,62000000.0,147864886.0,2015-12-25
tt3469046,despicable me 3,2017,89.0,"Adventure,Animation,Comedy",6.3,92580,Uni.,264600000.0,770200000.0,75000000.0,1034727750.0,2017-06-30
tt3470600,sing,2016,108.0,"Animation,Comedy,Family",7.1,115951,Uni.,270400000.0,363800000.0,75000000.0,634454789.0,2016-12-21
tt3480796,vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436,Annapurna,47800000.0,28200000.0,60000000.0,70883171.0,2018-12-25
tt6266538,vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,Annapurna,47800000.0,28200000.0,60000000.0,70883171.0,2018-12-25
tt3486626,the nut job 2: nutty by nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820,ORF,28400000.0,36800000.0,40000000.0,57438389.0,2017-08-11
tt3498820,captain america: civil war,2016,147.0,"Action,Adventure,Sci-Fi",7.8,583507,BV,408100000.0,745200000.0,250000000.0,1140069413.0,2016-05-06
tt3501632,thor: ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995,BV,315100000.0,538900000.0,180000000.0,846980024.0,2017-11-03
tt3521126,the disaster artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737,A24,21100000.0,8700000.0,10000000.0,28717667.0,2017-12-01
tt3521164,moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,BV,248800000.0,394600000.0,150000000.0,637517365.0,2016-11-23
tt3522806,mechanic: resurrection,2016,98.0,"Action,Adventure,Thriller",5.7,67275,LG/S,21200000.0,104500000.0,40000000.0,109738840.0,2016-08-26
tt3530002,the night before,2015,101.0,"Adventure,Comedy,Fantasy",6.4,58455,Sony,43000000.0,9300000.0,25000000.0,52427346.0,2015-11-20
tt6006924,the night before,2017,81.0,Horror,4.7,150,Sony,43000000.0,9300000.0,25000000.0,52427346.0,2015-11-20
tt3532216,american made,2017,115.0,"Action,Biography,Comedy",7.2,131043,Uni.,51300000.0,83500000.0,50000000.0,135569212.0,2017-09-29
tt3555036,legend,2014,168.0,"Action,Drama",6.5,1568,Uni.,1900000.0,41100000.0,25000000.0,23506237.0,1986-04-18
tt3569230,legend,2015,132.0,"Biography,Crime,Drama",7.0,138947,Uni.,1900000.0,41100000.0,25000000.0,23506237.0,1986-04-18
tt3564472,girls trip,2017,122.0,"Comedy,Drama",6.2,29321,Uni.,115200000.0,25400000.0,28000000.0,140886353.0,2017-07-21
tt3566920,the other side of the door,2014,90.0,Drama,3.8,5,Fox,3000000.0,11300000.0,5000000.0,12905107.0,2016-03-04
tt3702652,the other side of the door,2016,96.0,Horror,5.3,15813,Fox,3000000.0,11300000.0,5000000.0,12905107.0,2016-03-04
tt3576728,bilal: a new breed of hero,2015,105.0,"Action,Adventure,Animation",8.0,16854,VE,491000.0,1700000.0,30000000.0,648599.0,2018-02-02
tt3606752,cars 3,2017,102.0,"Adventure,Animation,Comedy",6.8,59408,BV,152900000.0,231000000.0,175000000.0,383541369.0,2017-06-16
tt3606756,incredibles 2,2018,118.0,"Action,Adventure,Animation",7.7,203510,BV,608600000.0,634200000.0,200000000.0,1242520711.0,2018-06-15
tt3614530,jem and the holograms,2015,118.0,"Adventure,Drama,Family",4.1,6683,Uni.,2200000.0,149000.0,5000000.0,2368937.0,2015-10-23
tt3622592,paper towns,2015,109.0,"Comedy,Drama,Mystery",6.3,87742,Fox,32000000.0,53500000.0,12000000.0,85450484.0,2015-07-24
tt3623726,ricki and the flash,2015,101.0,"Comedy,Drama,Music",5.9,20932,TriS,26800000.0,14500000.0,18000000.0,41166033.0,2015-08-07
tt3628584,barbershop: the next cut,2016,111.0,"Comedy,Drama",5.9,13306,WB (NL),54000000.0,1000000.0,20000000.0,54404202.0,2016-04-15
tt3640424,allied,2016,124.0,"Action,Drama,Romance",7.1,125741,Par.,40100000.0,79400000.0,106000000.0,119266661.0,2016-11-23
tt3659388,the martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116,Fox,228400000.0,401700000.0,108000000.0,655271443.0,2015-10-02
tt3682448,bridge of spies,2015,142.0,"Drama,History,Thriller",7.6,263004,BV,72300000.0,93200000.0,40000000.0,162498338.0,2015-10-16
tt3691740,the bfg,2016,117.0,"Adventure,Family,Fantasy",6.4,69340,BV,55500000.0,127900000.0,140000000.0,199646680.0,2016-07-01
tt3707106,by the sea,2015,122.0,"Drama,Romance",5.3,16206,Uni.,538000.0,2800000.0,20000000.0,3727746.0,2015-11-13
tt4301034,by the sea,2016,80.0,Drama,8.0,33,Uni.,538000.0,2800000.0,20000000.0,3727746.0,2015-11-13
tt3713166,unfriended,2014,83.0,"Horror,Mystery,Thriller",5.6,62043,Uni.,32500000.0,31600000.0,1000000.0,64364198.0,2015-04-17
tt3717252,underworld: blood wars,2016,91.0,"Action,Adventure,Fantasy",5.8,62942,SGem,30400000.0,50700000.0,35000000.0,81209222.0,2017-01-06
tt3721936,american honey,2016,163.0,"Adventure,Drama,Romance",7.0,31663,A24,663000.0,1200000.0,3500000.0,2611750.0,2016-09-30
tt3722070,the lady in the van,2015,104.0,"Biography,Comedy,Drama",6.7,23105,SPC,10000000.0,31400000.0,6000000.0,42320503.0,2016-01-15
tt3727750,gifted,2018,87.0,Documentary,7.0,7,FoxS,24800000.0,18200000.0,7000000.0,36964656.0,2017-04-07
tt4023894,gifted,2014,103.0,"Crime,Drama,Thriller",5.6,107,FoxS,24800000.0,18200000.0,7000000.0,36964656.0,2017-04-07
tt4481414,gifted,2017,101.0,Drama,7.6,82426,FoxS,24800000.0,18200000.0,7000000.0,36964656.0,2017-04-07
tt3731562,kong: skull island,2017,118.0,"Action,Adventure,Fantasy",6.6,237720,WB,168100000.0,398600000.0,185000000.0,561072059.0,2017-03-10
tt3741834,lion,2016,118.0,"Biography,Drama",8.1,181601,Wein.,51700000.0,88600000.0,12000000.0,149570720.0,2016-11-25
tt4685968,lion,2015,143.0,"Action,Drama,Romance",3.6,282,Wein.,51700000.0,88600000.0,12000000.0,149570720.0,2016-11-25
tt3748528,rogue one: a star wars story,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592,BV,532200000.0,523900000.0,200000000.0,1049102856.0,2016-12-16
tt3760922,my big fat greek wedding 2,2016,94.0,"Comedy,Romance",6.0,25933,Uni.,59700000.0,29200000.0,18000000.0,92096558.0,2016-03-25
tt3766354,the equalizer 2,2018,121.0,"Action,Crime,Thriller",6.7,97963,Sony,102100000.0,88300000.0,77000000.0,190453132.0,2018-07-20
tt3774114,snowden,2016,134.0,"Biography,Drama,Thriller",7.3,119149,ORF,21600000.0,15700000.0,50000000.0,35380918.0,2016-09-16
tt3778644,solo: a star wars story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243,BV,213800000.0,179200000.0,275000000.0,393151347.0,2018-05-25
tt3783958,la la land,2016,128.0,"Comedy,Drama,Music",8.0,436070,LG/S,151100000.0,295000000.0,20000000.0,426351163.0,2016-12-09
tt3787590,we are your friends,2015,96.0,"Drama,Music,Romance",6.2,32327,WB,3600000.0,7500000.0,2000000.0,10153415.0,2015-08-28
tt3799694,the nice guys,2016,116.0,"Action,Comedy,Crime",7.4,240337,WB,36300000.0,26500000.0,50000000.0,59596747.0,2016-05-20
tt3829920,only the brave,2017,134.0,"Action,Biography,Drama",7.7,45482,Sony,18300000.0,7400000.0,38000000.0,24555177.0,2017-10-20
tt3850214,dope,2015,103.0,"Comedy,Crime,Drama",7.2,76557,ORF,17500000.0,480000.0,7000000.0,18190831.0,2015-06-19
tt3850590,krampus,2015,98.0,"Comedy,Fantasy,Horror",6.2,55400,Uni.,42700000.0,18800000.0,15000000.0,61788393.0,2015-12-04
tt3862750,the perfect guy,2015,100.0,"Crime,Drama,Horror",5.6,8998,SGem,57000000.0,3200000.0,18000000.0,60278166.0,2015-09-11
tt3874544,the boss baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730,Fox,175000000.0,353000000.0,125000000.0,510878762.0,2017-03-31
tt3881784,stronger,2017,119.0,"Biography,Drama",7.0,33464,RAtt.,4200000.0,4200000.0,30000000.0,8786752.0,2017-09-22
tt5738152,stronger,2017,125.0,Drama,6.8,22,RAtt.,4200000.0,4200000.0,30000000.0,8786752.0,2017-09-22
tt7130472,stronger,2016,47.0,"Action,Sport",8.4,8,RAtt.,4200000.0,4200000.0,30000000.0,8786752.0,2017-09-22
tt3890160,baby driver,2017,113.0,"Action,Crime,Drama",7.6,363977,TriS,107800000.0,119100000.0,34000000.0,228104185.0,2017-06-28
tt3922818,the space between us,2017,120.0,"Adventure,Drama,Romance",6.4,41031,STX,7900000.0,6900000.0,30000000.0,16481405.0,2017-02-03
tt3949660,teenage mutant ninja turtles: out of the shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234,Par.,82100000.0,163600000.0,135000000.0,245328374.0,2016-06-03
tt4030600,the bye bye man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743,STX,22400000.0,4300000.0,7400000.0,31187727.0,2017-01-13
tt4034228,manchester by the sea,2016,137.0,Drama,7.8,214557,RAtt.,47700000.0,31300000.0,8500000.0,77733867.0,2016-11-18
tt4046784,maze runner: the scorch trials,2015,131.0,"Action,Sci-Fi,Thriller",6.3,201143,Fox,81700000.0,230600000.0,61000000.0,310566162.0,2015-09-18
tt4052882,the shallows,2016,86.0,"Drama,Horror,Thriller",6.3,106927,Sony,55100000.0,64000000.0,13000000.0,118763442.0,2016-06-24
tt4056738,do you believe?,2015,120.0,Drama,6.1,6462,PFR,13000000.0,1400000.0,2300000.0,14304931.0,2015-03-20
tt6960218,do you believe?,2017,71.0,"Fantasy,Horror",3.8,37,PFR,13000000.0,1400000.0,2300000.0,14304931.0,2015-03-20
tt4073790,the darkest minds,2018,104.0,"Action,Adventure,Drama",5.7,21340,Fox,12700000.0,28400000.0,34000000.0,38361428.0,2018-08-03
tt4094724,the purge: election year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254,Uni.,79200000.0,39400000.0,10000000.0,118514727.0,2016-07-01
tt4116284,the lego batman movie,2017,104.0,"Action,Animation,Comedy",7.3,116433,WB,175800000.0,136200000.0,80000000.0,310660018.0,2017-02-10
tt4123430,fantastic beasts: the crimes of grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151,WB,159600000.0,494100000.0,200000000.0,652220086.0,2018-11-16
tt4136084,florence foster jenkins,2016,111.0,"Biography,Comedy,Drama",6.8,44970,Par.,27400000.0,21500000.0,29000000.0,56000339.0,2016-08-12
tt4196776,jason bourne,2016,123.0,"Action,Thriller",6.6,190596,Uni.,162400000.0,253100000.0,120000000.0,416168316.0,2016-07-29
tt4257926,miracles from heaven,2016,109.0,"Biography,Drama,Family",7.1,17734,TriS,61700000.0,12200000.0,13000000.0,73798736.0,2016-03-16
tt4263482,the witch,2015,92.0,"Horror,Mystery",6.8,154278,A24,25100000.0,15300000.0,3500000.0,40454520.0,2016-02-19
tt4302938,kubo and the two strings,2016,101.0,"Action,Adventure,Animation",7.8,105578,Focus,48000000.0,21900000.0,55000000.0,77548122.0,2016-08-19
tt4341582,queen of katwe,2016,124.0,"Biography,Drama,Sport",7.4,13039,BV,8900000.0,1500000.0,15000000.0,10055481.0,2016-09-23
tt4361050,ouija: origin of evil,2016,99.0,"Drama,Horror,Mystery",6.1,47099,Uni.,35100000.0,46600000.0,9000000.0,81831866.0,2016-10-21
tt4438848,neighbors 2: sorority rising,2016,92.0,Comedy,5.7,102793,Uni.,55500000.0,52600000.0,35000000.0,108757621.0,2016-05-20
tt4465564,fifty shades darker,2017,118.0,"Drama,Romance",4.6,81706,Uni.,114600000.0,267000000.0,55000000.0,381398492.0,2017-02-10
tt4477536,fifty shades freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893,Uni.,100400000.0,271500000.0,55000000.0,371350619.0,2018-02-09
tt4501244,why him?,2016,111.0,Comedy,6.2,89628,Fox,60300000.0,57800000.0,38000000.0,117425156.0,2016-12-23
tt4537896,white boy rick,2018,111.0,"Crime,Drama",6.4,16255,Studio 8,24000000.0,1900000.0,30000000.0,25947983.0,2018-09-14
tt4540710,miss sloane,2016,132.0,"Drama,Thriller",7.5,52788,EC,3500000.0,5600000.0,18000000.0,7719630.0,2016-11-25
tt4550098,nocturnal animals,2016,116.0,"Drama,Thriller",7.5,205240,Focus,10700000.0,19600000.0,22500000.0,32398681.0,2016-11-18
tt4555426,darkest hour,2017,125.0,"Biography,Drama,History",7.4,136546,Focus,56500000.0,94400000.0,30000000.0,150807172.0,2017-11-22
tt4560436,mile 22,2018,94.0,"Action,Adventure,Thriller",6.1,47862,STX,36100000.0,30200000.0,35000000.0,66295121.0,2018-08-17
tt4572514,patriots day,2016,133.0,"Action,Crime,Drama",7.4,76204,LGF,31900000.0,18700000.0,40000000.0,52837989.0,2016-12-21
tt4587656,the star,2017,86.0,"Adventure,Animation,Comedy",6.1,5159,Sony,40900000.0,22000000.0,20000000.0,62758010.0,2017-11-17
tt4624424,storks,2016,87.0,"Adventure,Animation,Comedy",6.8,50448,WB,72700000.0,110700000.0,70000000.0,183353431.0,2016-09-23
tt4649416,almost christmas,2016,111.0,"Comedy,Drama",6.1,5212,Uni.,42200000.0,422000.0,17000000.0,42493506.0,2016-11-11
tt4649466,kingsman: the golden circle,2017,141.0,"Action,Adventure,Comedy",6.8,230797,Fox,100200000.0,310700000.0,104000000.0,408803696.0,2017-09-22
tt4651520,bad moms,2016,100.0,Comedy,6.2,100952,STX,113300000.0,70700000.0,20000000.0,180998716.0,2016-07-29
tt4663548,all saints,2017,108.0,Drama,6.0,1220,Affirm,5800000.0,140000.0,2000000.0,5941994.0,2017-08-25
tt4667094,fifty shades of black,2016,92.0,Comedy,3.5,17189,ORF,11700000.0,10500000.0,5000000.0,22113075.0,2016-01-29
tt4669788,on the basis of sex,2018,120.0,"Biography,Drama",6.9,12083,Focus,24600000.0,13600000.0,20000000.0,38073377.0,2018-12-25
tt4682786,collateral beauty,2016,97.0,"Drama,Romance",6.8,78764,WB (NL),31000000.0,57500000.0,36000000.0,85309093.0,2016-12-16
tt4695012,it comes at night,2017,91.0,"Horror,Mystery",6.2,69039,A24,14000000.0,5300000.0,5000000.0,19720203.0,2017-06-09
tt4701182,bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155,Par.,127200000.0,340800000.0,102000000.0,465195589.0,2018-12-21
tt4701724,early man,2018,89.0,"Adventure,Animation,Comedy",6.1,15882,LGF,8300000.0,46400000.0,50000000.0,45285890.0,2018-02-16
tt4761916,unfriended: dark web,2018,92.0,"Crime,Horror,Mystery",5.9,13822,BH Tilt,8900000.0,6300000.0,1000000.0,16434588.0,2018-07-20
tt4765284,pitch perfect 3,2017,93.0,"Comedy,Music",5.8,45127,Uni.,104900000.0,80500000.0,45000000.0,185736412.0,2017-12-22
tt4779682,the meg,2018,113.0,"Action,Horror,Sci-Fi",5.7,114042,WB,145400000.0,384800000.0,178000000.0,529530715.0,2018-08-10
tt4795124,how to be a latin lover,2017,115.0,"Comedy,Drama",5.9,11747,PNT,32100000.0,29700000.0,10000000.0,62556228.0,2017-04-28
tt4799050,rough night,2017,101.0,"Comedy,Crime,Thriller",5.2,39447,Sony,22100000.0,25200000.0,20000000.0,46844357.0,2017-06-16
tt4846340,hidden figures,2016,127.0,"Biography,Drama,History",7.8,171131,Fox,169600000.0,66300000.0,25000000.0,231771716.0,2016-12-25
tt4849438,baahubali 2: the conclusion,2017,167.0,"Action,Drama",8.3,65656,GrtIndia,20200000.0,234000000.0,30000000.0,263502914.0,2017-04-28
tt4871980,the perfect match,2016,96.0,"Comedy,Romance",4.9,3052,LGF,9700000.0,745000.0,5000000.0,10182050.0,2016-03-11
tt4877122,the emoji movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294,Sony,86100000.0,131699999.0,50000000.0,216562312.0,2017-07-28
tt4881806,jurassic world: fallen kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125,Uni.,417700000.0,891800000.0,170000000.0,1305772799.0,2018-06-22
tt4925292,lady bird,2017,94.0,"Comedy,Drama",7.4,177677,A24,49000000.0,30000000.0,10000000.0,78610769.0,2017-11-03
tt4971344,the sisters brothers,2018,122.0,"Adventure,Comedy,Crime",7.0,32135,Annapurna,3100000.0,10000000.0,38000000.0,13143056.0,2018-09-21
tt4981636,middle school: the worst years of my life,2016,92.0,"Comedy,Family",6.1,6413,LGF,20000000.0,3300000.0,8500000.0,23311293.0,2016-10-07
tt5001718,"everything, everything",2017,96.0,"Drama,Romance",6.4,26811,WB,34100000.0,27500000.0,10000000.0,61603136.0,2017-05-19
tt5013056,dunkirk,2017,106.0,"Action,Drama,History",7.9,466580,WB,188000000.0,337200000.0,150000000.0,499837368.0,2017-07-21
tt5027774,"three billboards outside ebbing, missouri",2017,115.0,"Crime,Drama",8.2,344047,FoxS,54500000.0,104700000.0,12000000.0,160191915.0,2017-11-10
tt5028340,mary poppins returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103,BV,172000000.0,177600000.0,130000000.0,341528518.0,2018-12-19
tt5052448,get out,2017,104.0,"Horror,Mystery,Thriller",7.7,400474,Uni.,176000000.0,79400000.0,5000000.0,255367951.0,2017-02-24
tt5052474,sicario: day of the soldado,2018,122.0,"Action,Crime,Drama",7.1,95650,Sony,50100000.0,25800000.0,35000000.0,75885196.0,2018-06-29
tt5074352,dangal,2016,161.0,"Action,Biography,Drama",8.5,123638,UTV,12400000.0,290500000.0,9500000.0,294654618.0,2016-12-21
tt5911540,dangal,2013,87.0,Action,4.1,20,UTV,12400000.0,290500000.0,9500000.0,294654618.0,2016-12-21
tt5083738,the favourite,2018,119.0,"Biography,Drama,History",7.6,116011,FoxS,34400000.0,61600000.0,15000000.0,94113929.0,2018-11-23
tt5095030,ant-man and the wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024,BV,216600000.0,406000000.0,130000000.0,623144660.0,2018-07-06
tt5109784,mother!,2017,121.0,"Drama,Horror,Mystery",6.6,156813,Par.,17800000.0,26700000.0,30000000.0,42531076.0,2017-09-15
tt5117670,peter rabbit,2018,95.0,"Adventure,Animation,Comedy",6.6,27908,Sony,115300000.0,236000000.0,50000000.0,347136477.0,2018-02-09
tt5140878,annabelle: creation,2017,109.0,"Horror,Mystery,Thriller",6.5,90402,WB (NL),102100000.0,204400000.0,15000000.0,305384865.0,2017-08-11
tt5164432,"love, simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575,Fox,40800000.0,25500000.0,10000000.0,65520633.0,2018-03-16
tt5220122,hotel transylvania 3: summer vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,42299,Sony,167500000.0,361100000.0,65000000.0,527079962.0,2018-07-13
tt5308322,happy death day,2017,96.0,"Horror,Mystery,Thriller",6.5,87132,Uni.,55700000.0,69800000.0,5000000.0,125010260.0,2017-10-13
tt5439796,logan lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966,BST,27800000.0,20700000.0,29000000.0,44264271.0,2017-08-18
tt5462602,the big sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008,LGF,42900000.0,13500000.0,5000000.0,53972860.0,2017-06-23
tt5463162,deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735,Fox,318500000.0,460500000.0,110000000.0,786680557.0,2018-05-18
tt5523010,the nutcracker and the four realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734,BV,54900000.0,119100000.0,132900000.0,170293899.0,2018-11-02
tt5580036,"i, tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668,Neon,30000000.0,23900000.0,11000000.0,53797409.0,2017-12-08
tt5580266,the hate u give,2018,133.0,"Crime,Drama",7.3,17583,Fox,29700000.0,5200000.0,23000000.0,35067665.0,2018-10-05
tt5580390,the shape of water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112,FoxS,63900000.0,131400000.0,19500000.0,195790794.0,2017-12-01
tt5664636,goosebumps 2: haunted halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459,Sony,46700000.0,46600000.0,35000000.0,93291478.0,2018-10-12
tt5690360,slender man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650,SGem,30600000.0,21200000.0,10000000.0,51723644.0,2018-08-10
tt5897302,slender man,2013,52.0,"Adventure,Comedy,Horror",5.9,32,SGem,30600000.0,21200000.0,10000000.0,51723644.0,2018-08-10
tt5721088,just getting started,2017,91.0,"Action,Comedy",4.4,4829,BG,6100000.0,1600000.0,22000000.0,6756412.0,2017-12-08
tt5726086,insidious: the last key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154,Uni.,67700000.0,100100000.0,10000000.0,167885588.0,2018-01-05
tt5734576,the possession of hannah grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629,SGem,14800000.0,28200000.0,6000000.0,42785387.0,2018-11-30
tt5758778,skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193,Uni.,68400000.0,236400000.0,125000000.0,304115534.0,2018-07-13
tt5834262,hotel artemis,2018,94.0,"Action,Drama,Sci-Fi",6.1,30586,Global Road,6700000.0,6000000.0,15000000.0,12758799.0,2018-06-08
tt5848272,ralph breaks the internet,2018,112.0,"Adventure,Animation,Comedy",7.1,85694,BV,201100000.0,328100000.0,175000000.0,524283695.0,2018-11-21
tt6000478,"roman j. israel, esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632,Sony,12000000.0,1100000.0,22000000.0,12967012.0,2017-11-17
tt6003368,diary of a wimpy kid: the long haul,2017,91.0,"Comedy,Family",4.4,5635,Fox,20700000.0,19400000.0,22000000.0,35609577.0,2017-05-19
tt6133466,the first purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741,Uni.,69500000.0,67500000.0,13000000.0,136617305.0,2018-07-04
tt6182908,smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295,WB,83200000.0,130900000.0,80000000.0,213691277.0,2018-09-28
tt6288250,patti cake$,2017,109.0,"Drama,Music",6.7,8581,FoxS,800000.0,682000.0,1000000.0,1471090.0,2017-08-18
tt6294822,the post,2017,116.0,"Biography,Drama,History",7.2,108017,Fox,81900000.0,97900000.0,50000000.0,179748880.0,2017-12-22
tt6333056,city of ghosts,2017,92.0,"Documentary,War",7.4,2925,IFC,128000.0,100000.0,17500000.0,325491.0,2003-04-25
tt6343314,creed ii,2018,130.0,"Drama,Sport",7.2,72503,MGM,115700000.0,98300000.0,50000000.0,213591522.0,2018-11-21
tt6347308,a quiet place,2016,80.0,Documentary,6.6,18,Par.,188000000.0,152900000.0,17000000.0,334522294.0,2018-04-06
tt6644200,a quiet place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031,Par.,188000000.0,152900000.0,17000000.0,334522294.0,2018-04-06
tt6359956,a bad moms christmas,2017,104.0,"Adventure,Comedy",5.5,33056,STX,72100000.0,58400000.0,28000000.0,127710550.0,2017-11-01
